NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1800042,16.08608695,1388.1714924999999,1420.4375836499999
1,16.1800042,16.08966475,1381.9246536999997,1414.1943226499998
2,16.1800042,16.0529923,1373.6831914,1405.91588975
3,16.1800042,16.0887703,1385.18850175,1417.45727625
4,16.1800042,16.063129399999998,1377.6643883499999,1409.90752195
5,16.1800042,16.07296835,1367.9253185999999,1400.1782911499997
6,16.1800042,16.093838849999997,1385.2827171499998,1417.5565602
7,16.1800042,16.10815005,1385.8632151999998,1418.15136945

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.14452435,16.1048704,1353.10219505,1385.3515898
1,16.14452435,16.00439385,1316.1375580499998,1348.28647625
2,16.14452435,16.0774406,1345.0941841999997,1377.3158509999998
3,16.14452435,16.0255625,1329.0721995,1361.2422863499999
4,16.14452435,16.020195799999996,1328.0647506499997,1360.2294707999997
5,16.14452435,16.0172143,1329.1199035,1361.28164215
6,16.14452435,16.03540145,1333.3205388499998,1365.50046465
7,16.14452435,16.061042349999997,1342.0870432999998,1374.29231185

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.302558549999999,11.61025915,47.5626769,72.47549459999999
1,13.302558549999999,11.4674453,46.14795515,70.917959
2,13.302558549999999,11.327314799999998,44.2353229,68.86519625
3,13.302558549999999,11.497260299999999,47.458622549999994,72.2584414
4,13.302558549999999,11.61741475,47.590703000000005,72.51037815
5,13.302558549999999,11.573586699999998,47.36202195,72.23816719999999
6,13.302558549999999,11.631725949999998,47.37514055,72.30942504999999
7,13.302558549999999,11.389628149999998,45.50991415,70.20210085000001


