NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3773795,16.3809573,1701.0047837,1733.7631204999998
1,16.3773795,16.3851314,1703.0524778999998,1735.8146906499999
2,16.3773795,16.378572099999996,1702.8282691,1735.5842207
3,16.3773795,16.4113686,1714.177647,1746.9663950999998
4,16.3773795,16.3881129,1700.1580377,1732.9235300999999
5,16.3773795,16.3815536,1705.3589662999998,1738.1176012499998
6,16.3773795,16.3815536,1699.8640618,1732.6229948999999
7,16.3773795,16.405405599999998,1708.9624071999997,1741.7451922999999

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.347564499999997,16.437605799999996,1671.1250851499997,1703.9099572999999
1,16.347564499999997,16.4328354,1672.2046863,1704.9850861999998
2,16.347564499999997,16.4071945,1661.9053927,1694.6601517
3,16.347564499999997,16.41584085,1662.0908419999998,1694.8542473500002
4,16.347564499999997,16.502602500000002,1688.94252915,1721.7923979999998
5,16.347564499999997,16.49157095,1684.0555525,1716.89468795
6,16.347564499999997,16.520193349999996,1679.5060816500002,1712.3738394999998
7,16.347564499999997,16.541958299999997,1685.0835736999998,1717.9730964999997

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.34847365,10.970131099999998,40.00010215,64.31840874999999
1,13.34847365,10.9629755,40.16945135,64.48090049999999
2,13.34847365,11.34669455,43.500085,68.19495504999999
3,13.34847365,11.2217697,42.636642599999995,67.20688595
4,13.34847365,11.3094258,43.13425494999999,67.79185625
5,13.34847365,11.26201995,42.405576350000004,67.0163681
6,13.34847365,11.324929599999999,43.46162364999999,68.13472875
7,13.34847365,11.279610799999999,42.550179099999994,67.17826355


