NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3773795,16.380361,1703.1824713,1735.9402118
1,16.3773795,16.372310949999996,1696.4633629,1729.2130533499999
2,16.3773795,16.379466549999997,1701.72720115,1734.4840471999998
3,16.3773795,16.386920299999996,1705.4251556,1738.1894553999998
4,16.3773795,16.375888749999998,1703.5313067999996,1736.2845750499998
5,16.3773795,16.380062849999998,1705.5029727499998,1738.2604151
6,16.3773795,16.386920299999996,1705.3661218999998,1738.1304217
7,16.3773795,16.378572099999996,1704.3697046,1737.1256561999999

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.347564499999997,16.500813599999997,1696.0817309,1728.92981085
1,16.347564499999997,16.456985550000002,1677.6751424999998,1710.4796925499998
2,16.347564499999997,16.40928155,1661.5270403499999,1694.2838864
3,16.347564499999997,16.4322391,1674.6077753,1707.3875788999999
4,16.347564499999997,16.4596689,1681.7812642999997,1714.5884976999996
5,16.347564499999997,16.454600349999996,1682.3674271999998,1715.16959205
6,16.347564499999997,16.455196649999998,1695.9445818999998,1728.74734305
7,16.347564499999997,16.414051949999998,1678.4267786499997,1711.1883950999998

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.34847365,11.285573799999998,43.31374125,67.94749054999998
1,13.34847365,11.273647799999999,42.458945199999995,67.08106665
2,13.34847365,11.40513195,43.3009208,68.05452639999999
3,13.34847365,11.109068999999998,41.198367,65.65590965
4,13.34847365,11.37770215,43.54093155,68.26680919999998
5,13.34847365,11.41109495,43.9204765,68.6800451
6,13.34847365,11.417952399999999,43.911532,68.67795805
7,13.34847365,11.430772849999999,44.04241985,68.8213682


