NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1800042,16.13259835,1386.1613651999999,1418.4736696
1,16.1800042,16.11769085,1388.43595155,1420.7336466
2,16.1800042,16.086683249999997,1375.56720125,1407.8338887
3,16.1800042,16.14690955,1391.5617561499998,1423.8886699
4,16.1800042,16.1042741,1385.7588627,1418.04284285
5,16.1800042,16.07535355,1381.49024915,1413.74530875
6,16.1800042,16.087279549999998,1378.1238374999998,1410.3911212500002
7,16.1800042,16.119181599999997,1387.46577145,1419.76495725

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.14452435,16.023177299999997,1333.8047344499998,1365.9721379500002
1,16.14452435,16.0333144,1334.9979307499998,1367.1757694999997
2,16.14452435,16.03838295,1331.19353675,1363.3764440500001
3,16.14452435,16.061936799999998,1335.0250624,1367.2315235499998
4,16.14452435,16.04792375,1341.3711851499997,1373.56363325
5,16.14452435,16.05329045,1335.2233321499998,1367.4208487999997
6,16.14452435,16.0279477,1328.5319516999998,1360.70442375
7,16.14452435,16.01333835,1325.81848855,1357.9760531

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.302558549999999,11.539895749999998,45.435674799999994,70.27812909999999
1,13.302558549999999,11.5467532,45.28510905,70.13471894999999
2,13.302558549999999,11.605190599999998,46.321478449999994,71.2292276
3,13.302558549999999,11.516938199999998,45.435078499999996,70.2542771
4,13.302558549999999,11.418250549999998,43.4213734,68.14218249999999
5,13.302558549999999,11.5604681,45.76155275,70.6245794
6,13.302558549999999,11.504415899999998,46.96309724999999,71.77007169999999
7,13.302558549999999,11.51604375,45.78898254999999,70.60788299999999

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.2670787,-11.430474699999996,6.920955950000028,-17.776597450000153
1,-13.2670787,-11.462376749999999,8.152911750000229,-16.576841849999724
2,-13.2670787,-11.556890300000001,-1.9478139500000893,-26.77178295000016
3,-13.2670787,-11.431965449999996,11.101615249999817,-13.59713074999982
4,-13.2670787,-11.361900199999996,0.966304150000262,-23.662972900000113
5,-13.2670787,-11.538405,0.5053642500001487,-24.300119449999656
6,-13.2670787,-11.445084049999998,2.62878855000001,-22.083374199999724
7,-13.2670787,-11.410200500000004,15.858300349999944,-8.81897884999998


