NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3308681,16.30492905,1613.7112340999997,1646.3470312499999
1,16.3308681,16.30492905,1619.6038706999998,1652.239966
2,16.3308681,16.3099976,1616.1858790999997,1648.8270429499998
3,16.3308681,16.303140149999997,1619.3534246999998,1651.9877310999998
4,16.3308681,16.308208699999998,1617.66201975,1650.30109655
5,16.3308681,16.299264199999996,1614.4655536,1647.0959840499997
6,16.3308681,16.30015865,1610.1370119,1642.76803865
7,16.3308681,16.3111902,1617.0129472,1649.6550055

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.304034599999998,16.343092249999998,1583.2555097499999,1615.9026365999998
1,16.304034599999998,16.395268499999997,1610.0204352499998,1642.7197383499997
2,16.304034599999998,16.407790799999997,1607.0929004,1639.8047258
3,16.304034599999998,16.3487571,1593.81121235,1626.4640040499999
4,16.304034599999998,16.35859605,1587.96031675,1620.6229473999997
5,16.304034599999998,16.33832185,1593.26738675,1625.9097431999999
6,16.304034599999998,16.32997365,1583.8199077000002,1616.45391595
7,16.304034599999998,16.3606831,1593.0011387999998,1625.6658565

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.210728349999998,10.9754978,35.396666149999994,59.5828923
1,13.210728349999998,11.08312995,36.2466918,60.54055009999999
2,13.210728349999998,11.062557599999998,36.07406294999999,60.34764705
3,13.210728349999998,11.061961299999998,35.971499349999995,60.244189
4,13.210728349999998,11.093267049999998,36.404115,60.708110399999995
5,13.210728349999998,11.0864096,36.231486149999995,60.5286241
6,13.210728349999998,10.927197499999998,35.08480125,59.222727099999986
7,13.210728349999998,11.024692549999997,36.16708575,60.4028048


