NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1871598,16.1156038,1402.6529361499997,1434.95569975
1,16.1871598,16.1024852,1396.6341820999999,1428.9238271
2,16.1871598,16.100099999999998,1395.3950707,1427.6823305
3,16.1871598,16.09026105,1395.3509444999997,1427.62836535
4,16.1871598,16.1036778,1396.88850405,1429.1793416499997
5,16.1871598,16.130809449999997,1406.4984748499999,1438.8164441
6,16.1871598,16.095925899999997,1394.6804051499998,1426.96349085
7,16.1871598,16.09026105,1393.6529802499997,1425.9304011

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1489966,16.05865715,1354.61143035,1386.8190840999998
1,16.1489966,16.0076735,1340.0977865,1372.2547547499998
2,16.1489966,16.075949849999997,1356.7044433499998,1388.92968795
3,16.1489966,16.07714245,1354.78435735,1387.0107945499997
4,16.1489966,16.09145365,1364.91907215,1397.1595223999996
5,16.1489966,16.078335049999996,1360.50764475,1392.7349764
6,16.1489966,16.1162001,1367.6298519499999,1399.8950486499998
7,16.1489966,16.063129399999998,1352.4877078999998,1384.7001320499999

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.369642299999997,11.5151493,37.78902175,62.673813349999996
1,13.369642299999997,11.506801099999999,37.81645155,62.69259679999999
2,13.369642299999997,11.522006750000001,37.7571197,62.648470599999996
3,13.369642299999997,11.558082899999999,37.7750087,62.7027339
4,13.369642299999997,11.506801099999999,37.8155571,62.69170235
5,13.369642299999997,11.548243949999998,37.74787704999999,62.665763299999995
6,13.369642299999997,11.547945799999999,37.78574209999999,62.70333019999999
7,13.369642299999997,11.559573649999999,37.738634399999995,62.667850349999995


