NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1800042,16.0816147,1378.54571975,1410.8073386499998
1,16.1800042,16.0953296,1382.5051517499996,1414.7807837
2,16.1800042,16.101292599999997,1383.2004375499998,1415.48173435
3,16.1800042,16.14810215,1394.0504141999998,1426.3782224
4,16.1800042,16.1400521,1393.73586595,1426.05592225
5,16.1800042,16.065812749999996,1372.6247588999997,1404.8705758499998
6,16.1800042,16.12723165,1387.89152965,1420.1987654999998
7,16.1800042,16.134089099999997,1389.28567905,1421.59977235

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.14452435,16.06879425,1334.2987689999998,1366.5120875999999
1,16.14452435,16.0792295,1339.02414835,1371.2479022
2,16.14452435,16.035103299999996,1328.64316165,1360.8227892999998
3,16.14452435,16.10278335,1339.1320786499998,1371.3790881999998
4,16.14452435,16.066110899999998,1334.6365729499998,1366.84691005
5,16.14452435,16.09264625,1341.6290848999997,1373.8662555
6,16.14452435,16.0380848,1328.6374967999998,1360.8201059499997
7,16.14452435,16.058359,1339.8276626,1372.0302477999999

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.302558549999999,11.631725949999998,46.5203445,71.45462899999998
1,13.302558549999999,11.669590999999999,46.49738695,71.46923835
2,13.302558549999999,11.64067045,46.210566650000004,71.1534975
3,13.302558549999999,11.652298299999998,46.20370919999999,71.15856604999999
4,13.302558549999999,11.6069795,46.2794393,71.18897735
5,13.302558549999999,11.6421612,46.4106253,71.35534504999998
6,13.302558549999999,11.629042599999998,46.654512,71.5864113
7,13.302558549999999,11.602805399999998,46.8202834,71.72564734999999

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.2670787,-11.618905499999999,-2.2733937499997765,-27.15937795000005
1,-13.2670787,-11.6534909,-3.0163835500002634,-27.936356849999967
2,-13.2670787,-11.574481149999999,8.346709249999918,-16.494552449999944
3,-13.2670787,-11.606979499999998,8.714626349999946,-16.15943184999992
4,-13.2670787,-11.5330383,12.819853700000216,-11.979965149999813
5,-13.2670787,-11.668994700000006,-15.414951299999991,-40.351024700000266
6,-13.2670787,-11.53989575,12.599520850000161,-12.207751749999929
7,-13.2670787,-11.5270753,2.637733050000058,-22.156122799999892


