NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3308681,16.30492905,1626.3501107499999,1658.98620605
1,16.3308681,16.30671795,1620.9324271,1653.5700131499998
2,16.3308681,16.3290792,1627.8685887,1660.5285359999998
3,16.3308681,16.299264199999996,1616.7192694499997,1649.3494017499997
4,16.3308681,16.305525349999996,1626.2958474499997,1658.93194275
5,16.3308681,16.2980716,1622.5704632,1655.1994028999998
6,16.3308681,16.3111902,1619.8459684999998,1652.4883249499999
7,16.3308681,16.317749499999998,1624.82358275,1657.4724984999998

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.304034599999998,16.40152965,1592.0989369000001,1624.8045011499999
1,16.304034599999998,16.37350355,1586.96866985,1619.6465061499998
2,16.304034599999998,16.414946399999998,1606.7700039499998,1639.4889849499998
3,16.304034599999998,16.4674208,1605.6605877999998,1638.4320432
4,16.304034599999998,16.428959449999997,1603.5419338999998,1636.2752260999998
5,16.304034599999998,16.428661299999995,1603.2950657,1636.0277615999998
6,16.304034599999998,16.407790799999997,1596.2700554,1628.9818807999998
7,16.304034599999998,16.4274687,1593.6165204,1626.3480236999999

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.210728349999998,11.041985249999998,35.682592,59.93530559999999
1,13.210728349999998,10.874723099999997,35.71509035,59.8005418
2,13.210728349999998,11.0941615,36.62742935,60.932617349999994
3,13.210728349999998,10.966553299999998,35.848363400000004,60.02594319999999
4,13.210728349999998,10.983547849999999,35.68050494999999,59.87478115
5,13.210728349999998,11.049140849999999,36.23088985,60.490759049999994
6,13.210728349999998,11.050631599999999,36.113120599999995,60.37477869999999
7,13.210728349999998,11.0876022,36.9217034,61.2203321


