NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3308681,16.301351249999996,1619.7923015000001,1652.42452085
1,16.3308681,16.3046309,1622.6888287499999,1655.3246258999998
2,16.3308681,16.30492905,1621.3057109000001,1653.9418061999997
3,16.3308681,16.287040049999998,1616.4226101999998,1649.0402201999998
4,16.3308681,16.305525349999996,1615.5424713999996,1648.179163
5,16.3308681,16.312382799999998,1623.91959195,1656.56284285
6,16.3308681,16.30969945,1626.3897647,1659.0306303999998
7,16.3308681,16.3105939,1622.56479835,1655.2062603499999

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.304034599999998,16.407492650000002,1611.07767515,1643.7892024
1,16.304034599999998,16.3481608,1597.7050513499998,1630.3572467499998
2,16.304034599999998,16.358297899999997,1592.794819,1625.45744965
3,16.304034599999998,16.393181449999997,1602.88272425,1635.5802384499998
4,16.304034599999998,16.37887025,1598.5267527499998,1631.2096576000001
5,16.304034599999998,16.3225199,1592.04676065,1624.6733151499998
6,16.304034599999998,16.41107045,1600.0434418,1632.758845
7,16.304034599999998,16.38542955,1603.4176053499998,1636.1070694999999

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.210728349999998,11.018133249999998,36.2538474,60.482709
1,13.210728349999998,10.951347649999999,36.1393578,60.3014338
2,13.210728349999998,10.837454349999998,34.020405749999995,58.06858844999999
3,13.210728349999998,11.01395915,36.2401325,60.46482
4,13.210728349999998,11.008294299999998,36.043353499999995,60.262376149999994
5,13.210728349999998,11.034829649999999,35.455699849999995,59.701556
6,13.210728349999998,11.089092949999998,36.9252812,61.22510249999999
7,13.210728349999998,11.10698195,36.6599277,60.977638


