NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,15.917632199999998,15.676428849999999,984.0255897,1015.61965075
1,15.917632199999998,15.71161055,989.96265065,1021.5918933999999
2,15.917632199999998,15.68298815,990.3243065999999,1021.9249269499999
3,15.917632199999998,15.6892493,991.8204232999999,1023.4270066499998
4,15.917632199999998,15.72890325,990.9009286999999,1022.5474641499999
5,15.917632199999998,15.712504999999998,997.7369119,1029.3667509499999
6,15.917632199999998,15.706243849999998,997.3630317999999,1028.9866097
7,15.917632199999998,15.800161099999999,998.0967789499998,1029.8145722499999

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,15.87440045,15.696703049999998,958.5450943999999,990.1161978999999
1,15.87440045,15.625445199999998,958.1193361999999,989.6191818499999
2,15.87440045,15.69074005,960.9141943,992.47963295
3,15.87440045,15.588772749999999,953.84595225,985.3091254499999
4,15.87440045,15.6343897,950.8149593499999,982.3237495
5,15.87440045,15.596226499999998,953.1748165999999,984.6454435499999
6,15.87440045,15.663906549999998,943.0797557499999,974.6183609
7,15.87440045,15.6242526,953.2633671499999,984.7620201999999

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.209535749999999,11.2271364,38.50756325,62.9442354
1,13.209535749999999,11.2271364,38.51203549999999,62.948707649999996
2,13.209535749999999,11.2456217,38.83016155,63.285318999999994
3,13.209535749999999,11.33059445,40.093124949999996,64.63325515
4,13.209535749999999,11.2271364,38.51978739999999,62.95645955
5,13.209535749999999,11.268579249999998,39.30481635,63.7826332
6,13.209535749999999,11.218191899999997,38.25324129999999,62.680670799999994
7,13.209535749999999,11.2271364,38.509650300000004,62.9460243


