NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,15.917632199999998,15.72651805,1002.44619115,1034.0903414
1,15.917632199999998,15.7506682,1001.4017716999999,1033.0700721
2,15.917632199999998,15.735462549999998,994.97634105,1026.6294357999998
3,15.917632199999998,15.765277549999999,993.4858892,1025.1685007999997
4,15.917632199999998,15.757227499999999,994.5338864499998,1026.2087461499998
5,15.917632199999998,15.6761307,982.9960777499999,1014.5898406499999
6,15.917632199999998,15.81000005,994.30311835,1026.0304524499998
7,15.917632199999998,15.6862678,992.7124881,1024.3163881

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,15.87440045,15.638563799999998,947.1214771499999,978.6344414
1,15.87440045,15.646911999999999,946.3528464499999,977.8741588999999
2,15.87440045,15.646613849999998,946.4610748999999,977.9823873499998
3,15.87440045,15.738742199999997,966.98124865,998.5943913
4,15.87440045,15.6910382,944.0848193999999,975.6502580499999
5,15.87440045,15.67523625,949.5060808499999,981.0557175499998
6,15.87440045,15.6534713,951.83642125,983.3642929999999
7,15.87440045,15.743810749999998,945.75237235,977.3708816999999

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.209535749999999,11.314196199999998,39.84566045,64.3693924
1,13.209535749999999,11.272753349999999,39.2597957,63.741786649999995
2,13.209535749999999,11.2032844,38.37965689999999,62.79217889999999
3,13.209535749999999,11.268579249999998,39.308096,63.785912849999995
4,13.209535749999999,11.26321255,39.0433388,63.515788949999994
5,13.209535749999999,11.2271364,38.51770034999999,62.9543725
6,13.209535749999999,11.252181,39.041251749999994,63.502968499999994
7,13.209535749999999,11.260827349999998,38.99503849999999,63.465103449999994


