NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3773795,16.38602585,1708.2632454499999,1741.0266507999997
1,16.3773795,16.375888749999998,1703.6290999999999,1736.38236825
2,16.3773795,16.384535099999997,1705.3139456499998,1738.0755620999998
3,16.3773795,16.382149899999998,1706.0965893999996,1738.85582065
4,16.3773795,16.38364065,1699.2784952,1732.0395153499999
5,16.3773795,16.386324000000002,1707.1040382499998,1739.8674436
6,16.3773795,16.38364065,1710.82256505,1743.5835851999998
7,16.3773795,16.38483325,1708.3237699,1741.08598265

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.347564499999997,16.3648572,1661.3222113,1694.03433485
1,16.347564499999997,16.344583,1651.6174288,1684.3095763
2,16.347564499999997,16.36396275,1666.4426393999997,1699.1541666499998
3,16.347564499999997,16.367540549999998,1669.8421456999997,1702.5575488999998
4,16.347564499999997,16.366347949999998,1665.1286923499997,1697.8426048
5,16.347564499999997,16.3535275,1664.6829580999997,1697.3840501
6,16.347564499999997,16.3606831,1669.1483506499997,1701.85659825
7,16.347564499999997,16.364559049999997,1663.1850525,1695.8971760499999

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.34847365,11.267386649999999,42.2937701,66.9096304
1,13.34847365,11.2688774,42.40140225,67.01845515
2,13.34847365,11.2629144,42.69239664999999,67.30348654999999
3,13.34847365,11.267386649999999,42.2949627,66.910823
4,13.34847365,11.26142365,42.80688625,67.41678354999999
5,13.34847365,11.26201995,42.77647495,67.38696854999999
6,13.34847365,11.2611255,42.8042029,67.41410020000001
7,13.34847365,11.26142365,42.80539549999999,67.41529279999999

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.318658649999998,-11.246217999999999,4.647264049999947,-19.917314450000305
1,-13.318658649999998,-11.237571650000001,9.610268949999913,-14.945663199999984
2,-13.318658649999998,-11.242342050000001,-3.8210903999999033,-28.382091099999897
3,-13.318658649999998,-11.252777299999998,-6.040519000000089,-30.612551249999854
4,-13.318658649999998,-11.244130949999997,-8.657083399999756,-33.21987300000001
5,-13.318658649999998,-11.229223449999996,-0.35539479999992096,-24.90357505000007
6,-13.318658649999998,-11.23816795,-1.1299884999995626,-25.687113250000152
7,-13.318658649999998,-11.241149449999996,2.333321899999916,-22.226486199999854


