NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3308681,16.30492905,1617.97865505,1650.61475035
1,16.3308681,16.311786499999997,1618.2538474999997,1650.8965021
2,16.3308681,16.30254385,1617.2240373999998,1649.8577474999997
3,16.3308681,16.30433275,1616.64115415,1649.27665315
4,16.3308681,16.3046309,1616.28456675,1648.9200657499998
5,16.3308681,16.3105939,1619.8805538999998,1652.52231405
6,16.3308681,16.310295749999998,1617.49684465,1650.13830665
7,16.3308681,16.29717715,1611.8343798499998,1644.4624250999998

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.304034599999998,16.298667899999998,1581.99970195,1614.60240445
1,16.304034599999998,16.3010531,1587.6833354,1620.2884231
2,16.304034599999998,16.29181045,1578.3291772999999,1610.92502235
3,16.304034599999998,16.29002155,1580.7749017499998,1613.3689578999997
4,16.304034599999998,16.2915123,1576.4490434,1609.0445902999998
5,16.304034599999998,16.2974753,1586.9871551499998,1619.58866505
6,16.304034599999998,16.302245699999997,1586.4636037499997,1619.0701821999999
7,16.304034599999998,16.29121415,1585.3225837,1617.9181306

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.210728349999998,10.9438939,36.19570815,60.35033039999999
1,13.210728349999998,10.944490199999999,36.19272665,60.3479452
2,13.210728349999998,10.9456828,36.22790835,60.3843195
3,13.210728349999998,10.96327365,36.311688499999995,60.485988649999996
4,13.210728349999998,10.9456828,36.22671575,60.38312689999999
5,13.210728349999998,10.945384649999998,36.22373425,60.380145399999996
6,13.210728349999998,10.9456828,36.22790835,60.3843195
7,13.210728349999998,10.9456828,36.224926849999996,60.381338

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.183894849999996,-10.93763275,-0.21675504999987538,-24.33798450000009
1,-13.183894849999996,-10.933756800000003,-5.622214550000365,-29.739866200000137
2,-13.183894849999996,-10.9349494,2.66695174999996,-21.451594350000327
3,-13.183894849999996,-10.948962449999998,-0.4454360999998741,-24.578293399999808
4,-13.183894849999996,-10.932564200000002,3.6088076000001337,-20.507651449999926
5,-13.183894849999996,-10.932266049999996,-3.3303355000000394,-27.446496399999937
6,-13.183894849999996,-10.937632749999999,-5.194667449999763,-29.316195049999855
7,-13.183894849999996,-10.939719799999999,-9.713130700000214,-33.83704350000025


