NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1800042,16.16181705,1397.7760965999998,1430.1176197
1,16.1800042,16.086683249999997,1384.9195704499998,1417.1862578999999
2,16.1800042,16.1346854,1392.0542999499999,1424.36898955
3,16.1800042,16.085192499999998,1387.0629707999997,1419.3281674999998
4,16.1800042,16.099205549999997,1392.1392726999998,1424.41848245
5,16.1800042,16.15585405,1397.1434222999999,1429.47928055
6,16.1800042,16.056868249999997,1383.4440261,1415.6808985499997
7,16.1800042,16.070285,1388.0307656999998,1420.2810548999998

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.14452435,16.031227349999998,1329.1789371999998,1361.3546889
1,16.14452435,16.052396,1335.455591,1367.6525113499997
2,16.14452435,16.02347545,1324.37484625,1356.54284605
3,16.14452435,16.034805149999997,1332.30086585,1364.4798972
4,16.14452435,16.010356849999997,1324.74097445,1356.8955574999998
5,16.14452435,16.00856795,1321.4589392499997,1353.61203155
6,16.14452435,16.03420885,1324.81372305,1356.9924562499998
7,16.14452435,16.03420885,1326.45891475,1358.63764795

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.302558549999999,11.6248685,47.47472265,72.4021497
1,13.302558549999999,11.47311015,45.151835999999996,69.9275047
2,13.302558549999999,11.423319099999999,46.52779825,71.25367589999999
3,13.302558549999999,11.58104045,46.94371749999999,71.82731649999998
4,13.302558549999999,11.449854449999998,45.70639499999999,70.45880799999999
5,13.302558549999999,11.4346488,45.5942906,70.3311998
6,13.302558549999999,11.4948751,45.9729411,70.77037475
7,13.302558549999999,11.4841417,45.73054515,70.51724539999998


