NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1800042,16.0857888,1383.7150444499996,1415.98083745
1,16.1800042,16.1388595,1392.2913291999998,1424.60989475
2,16.1800042,16.166885599999997,1397.3598791999998,1429.706769
3,16.1800042,16.090857349999997,1378.09909105,1410.37025075
4,16.1800042,16.083105449999998,1379.37815455,1411.6412641999998
5,16.1800042,16.139157649999998,1391.1708815,1423.4900433499997
6,16.1800042,16.08608695,1382.4174956499999,1414.6835867999998
7,16.1800042,16.154959599999998,1391.5563894499999,1423.8913532499998

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.14452435,16.032419949999998,1328.47202355,1360.6486697
1,16.14452435,16.09443515,1338.729278,1370.9679393499998
2,16.14452435,16.03361255,1329.7883557999999,1361.96619455
3,16.14452435,16.0243699,1330.5712976999998,1362.7401919499998
4,16.14452435,16.0172143,1323.7031142999997,1355.8645547999997
5,16.14452435,16.048221899999998,1344.2429659499999,1376.4357121999997
6,16.14452435,16.016916149999997,1331.84410005,1364.0052423999998
7,16.14452435,16.092944399999997,1341.7241947499997,1373.9616634999998

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.302558549999999,11.489210249999998,46.73173285,71.52350164999999
1,13.302558549999999,11.476091649999999,45.720408049999996,70.4993564
2,13.302558549999999,11.459693399999999,46.36918244999999,71.13173255
3,13.302558549999999,11.420039449999999,45.58624054999999,70.3091367
4,13.302558549999999,11.392907800000001,45.24784029999999,69.94300849999999
5,13.302558549999999,11.428387650000001,45.228162399999995,69.9591086
6,13.302558549999999,11.4501526,45.48337879999999,70.23608995
7,13.302558549999999,11.422722799999997,45.203117799999994,69.928101


