NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1871598,16.1048704,1407.2870816,1439.5791118
1,16.1871598,16.108448199999998,1401.9036852,1434.1992932
2,16.1871598,16.11769085,1408.114746,1440.4195966499997
3,16.1871598,16.100099999999998,1408.6472419,1440.93420355
4,16.1871598,16.115007499999997,1399.3861066,1431.6882739
5,16.1871598,16.1406484,1404.84970535,1437.1772153999998
6,16.1871598,16.1144112,1410.3449079999998,1442.6464789999998
7,16.1871598,16.0625331,1391.1097607499999,1423.3594536499998

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1489966,16.0506071,1352.8884214999996,1385.0883233499999
1,16.1489966,16.07296835,1358.3669277499998,1390.5891908499998
2,16.1489966,16.087577699999997,1356.3994358999998,1388.6360101999999
3,16.1489966,16.041960749999998,1351.3821676999999,1383.5734232
4,16.1489966,16.004990149999998,1339.8363089499996,1371.9905938499999
5,16.1489966,16.0678998,1349.5947584499997,1381.8119529999997
6,16.1489966,16.095925899999997,1357.3836290499999,1389.6285515499999
7,16.1489966,16.0362959,1341.61328295,1373.79857545

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.369642299999997,11.548243949999998,37.749069649999996,62.6669559
1,13.369642299999997,11.558082899999999,37.78186615,62.70959135
2,13.369642299999997,11.547945799999999,37.791406949999995,62.70899505
3,13.369642299999997,11.5151493,37.79498475,62.67977635
4,13.369642299999997,11.547945799999999,37.79081065,62.70839874999999
5,13.369642299999997,11.5133604,37.77828835,62.6609929
6,13.369642299999997,11.5133604,37.77828835,62.661291049999996
7,13.369642299999997,11.522006750000001,37.75920675,62.650557649999996


