NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1871598,16.096820349999998,1400.18365785,1432.467638
1,16.1871598,16.09562775,1398.44365445,1430.7264420000001
2,16.1871598,16.0863851,1397.4821206999998,1429.7556656
3,16.1871598,16.0905592,1396.290117,1428.5678359999997
4,16.1871598,16.133790949999998,1396.93143765,1429.2520902499998
5,16.1871598,16.105764849999996,1399.65772125,1431.95094405
6,16.1871598,16.08966475,1399.54025015,1431.8170746999997
7,16.1871598,16.119181599999997,1395.8989442,1428.20558375

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1489966,16.0446441,1352.0434644,1384.2371050999998
1,16.1489966,16.0637257,1354.2262205499997,1386.4392409999998
2,16.1489966,16.09562775,1362.3087689000001,1394.5533932499998
3,16.1489966,16.034805149999997,1358.1552412499998,1390.3390430000002
4,16.1489966,16.037786649999997,1353.47190105,1385.6586842999998
5,16.1489966,16.049414499999997,1351.74084215,1383.9395514
6,16.1489966,16.1024852,1357.30432115,1389.5558029499998
7,16.1489966,16.110535249999998,1358.6528536,1390.9123854499999

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.369642299999997,11.522006750000001,37.75622524999999,62.64757615
1,13.369642299999997,11.558082899999999,37.7750087,62.7027339
2,13.369642299999997,11.5133604,37.775605,62.65830955
3,13.369642299999997,11.558082899999999,37.77590315,62.70362834999999
4,13.369642299999997,11.5151493,37.79021434999999,62.67500594999999
5,13.369642299999997,11.547945799999999,37.78574209999999,62.70333019999999
6,13.369642299999997,11.522006750000001,37.757417849999996,62.6490669
7,13.369642299999997,11.5151493,37.78902175,62.673813349999996


