NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3773795,16.37469615,1692.7394693999997,1725.4915450499998
1,16.3773795,16.383342499999998,1701.4821218499997,1734.2425457
2,16.3773795,16.386920299999996,1698.6824933499997,1731.44679315
3,16.3773795,16.379466549999997,1697.44278565,1730.1996317
4,16.3773795,16.37827395,1696.4690277499997,1729.22438305
5,16.3773795,16.38423695,1705.9588440999999,1738.7204605499999
6,16.3773795,16.3714165,1696.78924085,1729.53803685
7,16.3773795,16.39079625,1704.69021585,1737.4580934499998

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.347564499999997,16.462054099999996,1683.4261578499998,1716.2354782999998
1,16.347564499999997,16.417331599999997,1672.8021788999997,1705.567075
2,16.347564499999997,16.4274687,1686.8682995999998,1719.6433328
3,16.347564499999997,16.440289149999998,1690.9568305500002,1723.7443860499998
4,16.347564499999997,16.534504549999998,1687.81909995,1720.701169
5,16.347564499999997,16.4507244,1672.52340865,1705.3216975499997
6,16.347564499999997,16.522876699999998,1696.9887032,1729.85884625
7,16.347564499999997,16.462948549999997,1680.5502029499999,1713.360716

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.34847365,11.3529557,42.9795151,67.68094445
1,13.34847365,11.3529557,42.977129899999994,67.67855924999999
2,13.34847365,11.346396399999998,42.52245115,67.21761934999999
3,13.34847365,11.346098249999999,42.496810249999996,67.19138215
4,13.34847365,11.347589,42.583870049999994,67.27993269999999
5,13.34847365,11.3469927,42.54749575,67.24296209999999
6,13.34847365,11.326718499999998,42.63157405,67.30646804999999
7,13.34847365,11.338644500000001,42.79018985,67.477308


