NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3308681,16.295984549999996,1608.92562845,1641.5524810999998
1,16.3308681,16.29240675,1614.4419997499997,1647.0652745999996
2,16.3308681,16.29717715,1620.56123035,1653.1892755999997
3,16.3308681,16.298667899999998,1612.4142815999999,1645.04411575
4,16.3308681,16.311786499999997,1624.3900726499999,1657.03272725
5,16.3308681,16.2962827,1611.9572176499998,1644.5846666
6,16.3308681,16.308805,1619.0025021499998,1651.6421752499998
7,16.3308681,16.302842,1619.2353572999998,1651.8690673999997

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.304034599999998,16.382149899999998,1581.9648183999998,1614.6513010499998
1,16.304034599999998,16.391988849999997,1594.6615361499998,1627.3575596
2,16.304034599999998,16.347564499999997,1588.5515481999998,1621.2031473000002
3,16.304034599999998,16.3797647,1591.7378772499999,1624.42167655
4,16.304034599999998,16.37171465,1593.5834257499996,1626.259175
5,16.304034599999998,16.47248935,1615.83376395,1648.6102878999998
6,16.304034599999998,16.397057399999998,1603.5416357499998,1636.2427277499999
7,16.304034599999998,16.416735299999996,1604.5097287999997,1637.2304986999998

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.210728349999998,11.078955849999998,36.343292399999996,60.63327475
1,13.210728349999998,11.078359549999998,36.46940985,60.75849775
2,13.210728349999998,11.0876022,36.9509221,61.24925265
3,13.210728349999998,11.037513,36.36326844999999,60.61150979999999
4,13.210728349999998,11.09207445,36.45181899999999,60.754919949999994
5,13.210728349999998,11.0893911,36.96553144999999,61.26565089999999
6,13.210728349999998,11.093565199999999,36.53470469999999,60.838998249999996
7,13.210728349999998,11.091478149999999,36.514728649999995,60.81723329999999


