NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3773795,16.37469615,1692.7394693999997,1725.4915450499998
1,16.3773795,16.383342499999998,1701.4821218499997,1734.2425457
2,16.3773795,16.386920299999996,1698.6824933499997,1731.44679315
3,16.3773795,16.379466549999997,1697.44278565,1730.1996317
4,16.3773795,16.37827395,1696.4690277499997,1729.22438305
5,16.3773795,16.38423695,1705.9588440999999,1738.7204605499999
6,16.3773795,16.3714165,1696.78924085,1729.53803685
7,16.3773795,16.39079625,1704.69021585,1737.4580934499998

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.347564499999997,16.3606831,1660.7676523,1693.4756017499997
1,16.347564499999997,16.36098125,1658.9972375999998,1691.7057833499998
2,16.347564499999997,16.3636646,1659.9313415499998,1692.6422724999998
3,16.347564499999997,16.36336645,1665.50495765,1698.2158886
4,16.347564499999997,16.35203675,1656.40840115,1689.1077042499999
5,16.347564499999997,16.3755906,1665.3901698999998,1698.113325
6,16.347564499999997,16.3529312,1653.0750841499998,1685.7755798499998
7,16.347564499999997,16.372907249999997,1666.2422826,1698.9627543499998

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.34847365,11.265299599999999,43.266633549999995,67.8804068
1,13.34847365,11.279014499999999,43.353097049999995,67.98058520000001
2,13.34847365,11.278120049999998,42.9616261,67.58821979999999
3,13.34847365,11.27931265,43.35518409999999,67.98297039999999
4,13.34847365,11.279014499999999,43.351009999999995,67.97849815
5,13.34847365,11.279014499999999,43.35369334999999,67.98147965
6,13.34847365,11.2784182,42.960135349999995,67.58672904999999
7,13.34847365,11.26559775,43.26335389999999,67.87712715

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.318658649999998,-11.25128655,-11.294816450000269,-35.864463499999886
1,-13.318658649999998,-11.25665325,-0.8682128000001725,-25.44382284999989
2,-13.318658649999998,-11.254864350000002,-4.210474300000108,-28.783699149999677
3,-13.318658649999998,-11.263212550000004,-11.417356100000134,-35.9992272999999
4,-13.318658649999998,-11.252777299999998,-3.2903834000002448,-27.861819349999948
5,-13.318658649999998,-11.27036815,-2.785019149999961,-27.374344100000158
6,-13.318658649999998,-11.259932900000003,0.7540213500001087,-23.82427204999972
7,-13.318658649999998,-11.247708749999996,-4.815420649999986,-29.381788050000097


