NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3773795,16.383342499999998,1700.0954261999998,1732.8561482
1,16.3773795,16.3851314,1703.1803842499999,1735.94289515
2,16.3773795,16.386324000000002,1704.0602248999999,1736.82363025
3,16.3773795,16.4060019,1716.9224158999998,1749.7057973
4,16.3773795,16.414946399999998,1707.1896072999998,1739.9816350499998
5,16.3773795,16.39675925,1697.9618647999998,1730.7357054
6,16.3773795,16.3809573,1689.9702522,1722.72829085
7,16.3773795,16.38244805,1699.7325776499997,1732.4924052

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.347564499999997,16.37409985,1656.72861425,1689.4502786
1,16.347564499999997,16.37529245,1667.68264525,1700.4055022
2,16.347564499999997,16.36098125,1664.97186545,1697.6804111999998
3,16.347564499999997,16.3827462,1669.54787165,1702.27818235
4,16.347564499999997,16.38900735,1666.6087089499997,1699.3449826499998
5,16.347564499999997,16.38841105,1664.5967927499998,1697.3327682999995
6,16.347564499999997,16.3773795,1659.8612763,1692.5862203
7,16.347564499999997,16.3809573,1663.9018050999998,1696.6303268999998

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.34847365,11.36935395,43.8626354,68.58046300000001
1,13.34847365,11.36756505,43.8089684,68.5250071
2,13.34847365,11.37770215,43.54272045,68.26889625
3,13.34847365,11.36935395,43.864424299999996,68.58195375
4,13.34847365,11.3678632,43.8322241,68.54856095
5,13.34847365,11.36756505,43.847727899999995,68.5637666
6,13.34847365,11.368161349999998,43.73413275,68.45076775
7,13.34847365,11.363987250000001,40.532896199999996,65.24535709999999

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.318658649999998,-11.360111300000003,-0.4958234500001737,-25.17459340000005
1,-13.318658649999998,-11.3577261,-8.311229400000087,-32.987614150000084
2,-13.318658649999998,-11.352359399999996,-4.454361000000127,-29.1256771999998
3,-13.318658649999998,-11.34609825,3.5101199499998756,-21.154338799999863
4,-13.318658649999998,-11.341924150000002,-3.2513257499999,-27.911908549999993
5,-13.318658649999998,-11.35921685,-10.482655850000015,-35.16082949999962
6,-13.318658649999998,-11.364583549999999,-13.625156850000096,-38.308697200000026
7,-13.318658649999998,-11.362496499999999,-4.702123650000104,-29.38327879999987


