NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3308681,16.305525349999996,1630.47471785,1663.1114094499999
1,16.3308681,16.308805,1620.56003775,1653.200009
2,16.3308681,16.3034383,1612.9300810999998,1645.5643875
3,16.3308681,16.3070161,1613.66680975,1646.30469395
4,16.3308681,16.314767999999997,1621.60415905,1654.24979515
5,16.3308681,16.31268095,1626.06806085,1658.7116098999998
6,16.3308681,16.31148835,1617.6363788499998,1650.2787352999999
7,16.3308681,16.31924025,1618.65426295,1651.3043713

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.304034599999998,16.280778899999998,1581.7766857499998,1614.36149925
1,16.304034599999998,16.29538825,1588.2214961500001,1620.82121715
2,16.304034599999998,16.2837604,1583.58287845,1616.1709715999998
3,16.304034599999998,16.2855493,1583.05694185,1615.64652575
4,16.304034599999998,16.30373645,1587.03962955,1619.6474005999999
5,16.304034599999998,16.28763635,1582.5068550999997,1615.09852605
6,16.304034599999998,16.300754949999998,1588.7438549499998,1621.3489426499998
7,16.304034599999998,16.307612399999996,1586.16485745,1618.77650445

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.210728349999998,10.924215999999998,35.51354094999999,59.6484853
1,13.210728349999998,10.9194456,35.544250399999996,59.674424349999995
2,13.210728349999998,10.924514149999998,35.51801319999999,59.653255699999995
3,13.210728349999998,10.9194456,35.546337449999996,59.676511399999995
4,13.210728349999998,10.9194456,35.54156705,59.67203914999999
5,13.210728349999998,10.9194456,35.54454855,59.674722499999994
6,13.210728349999998,10.924215999999998,35.51741689999999,59.65236124999999
7,13.210728349999998,10.924215999999998,35.514733549999995,59.64967789999999

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.183894849999996,-10.89946955,13.184491150000099,-10.898575100000066
1,-13.183894849999996,-10.906028849999998,-3.2057088000001244,-27.295632500000025
2,-13.183894849999996,-10.904836249999997,-6.17081055000012,-30.25983979999973
3,-13.183894849999996,-10.8979788,-4.936469549999842,-29.018343199999904
4,-13.183894849999996,-10.908414050000001,-0.9770375500000625,-25.06964459999989
5,-13.183894849999996,-10.894400999999998,8.016657200000225,-16.061638650000155
6,-13.183894849999996,-10.913482599999995,-6.624892999999979,-30.72256859999991
7,-13.183894849999996,-10.912588149999994,-3.02532805000002,-27.121811049999984


