NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1800042,16.102187049999998,1381.9404556499999,1414.2223487499998
1,16.1800042,16.07237205,1377.21298925,1409.4653654999997
2,16.1800042,16.08012395,1384.1721084,1416.4319383999998
3,16.1800042,16.0678998,1371.7207681,1403.96837395
4,16.1800042,16.068496099999997,1370.61850755,1402.8670078499997
5,16.1800042,16.13140575,1393.09245825,1425.4038681999998
6,16.1800042,16.135877999999998,1391.4165570999999,1423.7324392999997
7,16.1800042,16.082210999999997,1384.09965795,1416.3618731499998

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.14452435,16.026158799999997,1332.3077233,1364.4781083
1,16.14452435,16.03301625,1333.0605520499998,1365.2380926499998
2,16.14452435,16.0470293,1331.0900786999998,1363.2816323499999
3,16.14452435,16.016617999999998,1328.39331195,1360.55415615
4,16.14452435,16.045240399999997,1339.18693825,1371.3764048499997
5,16.14452435,16.074160949999996,1349.2521840999998,1381.4705712500001
6,16.14452435,16.044047799999998,1333.8145734000002,1366.0031455499998
7,16.14452435,16.04434595,1338.8607621499998,1371.04963245

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.302558549999999,11.454922999999999,44.9079493,69.66543084999999
1,13.302558549999999,11.623079599999999,47.099351799999994,72.02498995
2,13.302558549999999,11.512764099999998,45.66584659999999,70.48116925
3,13.302558549999999,11.644248249999999,46.990825199999996,71.93733385
4,13.302558549999999,11.4388229,45.44253225,70.18391369999999
5,13.302558549999999,11.6183092,46.46131079999999,71.38217854999999
6,13.302558549999999,11.436139549999998,44.474737350000005,69.21343544999999
7,13.302558549999999,11.4632712,45.16167495,69.9275047


