NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1800042,16.13259835,1386.1613651999999,1418.4736696
1,16.1800042,16.11769085,1388.43595155,1420.7336466
2,16.1800042,16.086683249999997,1375.56720125,1407.8338887
3,16.1800042,16.14690955,1391.5617561499998,1423.8886699
4,16.1800042,16.1042741,1385.7588627,1418.04284285
5,16.1800042,16.07535355,1381.49024915,1413.74530875
6,16.1800042,16.087279549999998,1378.1238374999998,1410.3911212500002
7,16.1800042,16.119181599999997,1387.46577145,1419.76495725

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.14452435,16.026456949999996,1324.3638147,1356.534796
1,16.14452435,16.027053249999998,1323.9550510499998,1356.12662865
2,16.14452435,16.064023849999998,1341.8831087,1374.0916568999999
3,16.14452435,16.0118476,1324.3113402999998,1356.46771225
4,16.14452435,16.0321218,1326.3608234,1358.5371713999998
5,16.14452435,16.036594049999998,1337.7567127,1369.9378310999998
6,16.14452435,16.04017185,1335.85839165,1368.0430878500001
7,16.14452435,16.11947975,1348.5082998499997,1380.77230395

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.302558549999999,11.493682499999998,46.17419235,70.97043339999999
1,13.302558549999999,11.24770875,44.143492699999996,68.69376
2,13.302558549999999,11.47430275,45.97920224999999,70.75606355
3,13.302558549999999,11.617712899999999,46.352784199999995,71.2733538
4,13.302558549999999,11.529460499999999,45.81849939999999,70.65051844999999
5,13.302558549999999,11.5306531,45.908540699999996,70.74145419999999
6,13.302558549999999,11.64305565,46.27138924999999,71.21730159999998
7,13.302558549999999,11.531547549999999,45.687313399999994,70.52112134999999


