NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1800042,16.09860925,1379.6423154499998,1411.9209288999998
1,16.1800042,16.1382632,1391.3157824,1423.6337516499998
2,16.1800042,16.10815005,1384.4872529499999,1416.7751090499999
3,16.1800042,16.093838849999997,1386.6381070499997,1418.9119501
4,16.1800042,16.112025999999997,1376.06511175,1408.3568438
5,16.1800042,16.11947975,1382.84802425,1415.1475081999997
6,16.1800042,16.122163099999998,1380.55703965,1412.8589088
7,16.1800042,16.12365385,1383.0474866,1415.35114465

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.14452435,16.06163865,1332.4818429,1364.6880058999998
1,16.14452435,16.01274205,1327.1237892499998,1359.2807575000002
2,16.14452435,16.046433,1333.4812416999998,1365.6719008999999
3,16.14452435,16.0607442,1335.8545156999999,1368.05978425
4,16.14452435,16.061042349999997,1335.08618315,1367.2914517
5,16.14452435,16.0434515,1326.8232540499998,1359.01093175
6,16.14452435,16.04792375,1332.3560235999996,1364.5484717
7,16.14452435,16.0565701,1334.6765250499998,1366.8776194999998

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.302558549999999,11.67048545,46.686712199999995,71.6597562
1,13.302558549999999,11.638881549999999,46.5376372,71.47907729999999
2,13.302558549999999,11.488315799999999,44.59876775,69.3896421
3,13.302558549999999,11.680920699999998,46.79195915,71.77514024999999
4,13.302558549999999,11.522603049999997,45.7880881,70.61324969999998
5,13.302558549999999,11.370248400000001,43.469375549999995,68.14218249999999
6,13.302558549999999,11.3976782,45.09369674999999,69.7939335
7,13.302558549999999,11.4513452,43.934489549999995,68.6883933


