NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1800042,16.10695745,1384.83489585,1417.1218575
1,16.1800042,16.047625599999996,1371.76161465,1403.98924445
2,16.1800042,16.09860925,1382.6700286999996,1414.94864215
3,16.1800042,16.0965222,1384.47532695,1416.7515551999998
4,16.1800042,16.07058315,1378.9962243999998,1411.2468117499998
5,16.1800042,16.12186495,1388.8742320499998,1421.1761012
6,16.1800042,16.1209705,1384.8369828999996,1417.13765945
7,16.1800042,16.124250149999998,1387.8477015999997,1420.1516577999998

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.14452435,16.064322,1335.1270296999999,1367.3358760499998
1,16.14452435,16.0380848,1332.6499994999997,1364.83260865
2,16.14452435,16.05925345,1344.1484524,1376.35193205
3,16.14452435,16.029140299999998,1320.2469594999998,1352.42062415
4,16.14452435,16.030332899999998,1333.4979380999996,1365.67279535
5,16.14452435,16.1024852,1338.0184884,1370.2651998
6,16.14452435,16.040768149999998,1332.9353290499998,1365.12062155
7,16.14452435,16.047625599999996,1329.5516246999998,1361.7437746499998

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.302558549999999,11.632620399999999,46.957134249999996,71.89201505
1,13.302558549999999,11.657963149999999,46.9121136,71.87233714999999
2,13.302558549999999,11.6385834,47.27794364999999,72.21908559999999
3,13.302558549999999,11.6439501,47.02213094999999,71.96893775
4,13.302558549999999,11.5425791,45.4189784,70.26381789999999
5,13.302558549999999,11.645738999999999,46.745745899999996,71.69404345
6,13.302558549999999,11.486228749999999,45.1685324,69.95702155
7,13.302558549999999,11.574481149999999,46.363517599999994,71.2405573

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.2670787,-11.58998495,2.750731900000204,-22.106033599999762
1,-13.2670787,-11.648422350000002,-7.800498449999736,-32.71570135000022
2,-13.2670787,-11.5992276,-8.756367350000339,-33.622375499999876
3,-13.2670787,-11.576568199999999,17.206236500000188,-7.638006700000332
4,-13.2670787,-11.502328849999996,0.07930790000024501,-24.6898015000001
5,-13.2670787,-11.62635925,4.109997749999799,-20.783142049999938
6,-13.2670787,-11.406026399999998,6.7331214499997785,-17.93998364999989
7,-13.2670787,-11.497856599999997,11.932559299999895,-12.832674149999917


