NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1871598,16.12723165,1400.9355921499998,1433.2499836
1,16.1871598,16.148698449999998,1405.6478528999999,1437.983413
2,16.1871598,16.10695745,1395.157147,1427.4512642499997
3,16.1871598,16.1334928,1402.3279526499998,1434.6486052499997
4,16.1871598,16.1090445,1398.3145555,1430.6107598
5,16.1871598,16.1311076,1398.6365575,1430.9548249
6,16.1871598,16.1173927,1394.11630535,1426.4208578499997
7,16.1871598,16.11470935,1406.10372425,1438.4055933999998

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1489966,16.017810599999997,1340.58645435,1372.7535596999999
1,16.1489966,16.1263372,1357.4310348999998,1389.70666685
2,16.1489966,16.0529923,1354.1358810999998,1386.3378699999998
3,16.1489966,16.04017185,1342.2632499499998,1374.4527165499999
4,16.1489966,16.0184069,1341.2247934999998,1373.392197
5,16.1489966,16.0744591,1350.2521792,1382.4759330499999
6,16.1489966,16.041066299999997,1349.6391828,1381.8292456999998
7,16.1489966,16.0917518,1351.01275985,1383.2538063999998

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.369642299999997,11.522006750000001,37.75622524999999,62.64757615
1,13.369642299999997,11.558082899999999,37.7750087,62.7027339
2,13.369642299999997,11.5133604,37.775605,62.65830955
3,13.369642299999997,11.558082899999999,37.77590315,62.70362834999999
4,13.369642299999997,11.5151493,37.79021434999999,62.67500594999999
5,13.369642299999997,11.547945799999999,37.78574209999999,62.70333019999999
6,13.369642299999997,11.522006750000001,37.757417849999996,62.6490669
7,13.369642299999997,11.5151493,37.78902175,62.673813349999996


