NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1871598,16.06044605,1380.11458505,1412.3621909
1,16.1871598,16.087577699999997,1394.76985015,1427.0445876499998
2,16.1871598,16.07177575,1386.4329798499998,1418.6919153999997
3,16.1871598,16.120374199999997,1393.4231066,1425.7306405999998
4,16.1871598,16.105168550000002,1384.2025196999998,1416.4951462000001
5,16.1871598,16.113814899999998,1403.1711208499999,1435.4723936999999
6,16.1871598,16.11232415,1399.7423958499999,1432.0418797999998
7,16.1871598,16.07117945,1394.5832082499999,1426.8415475

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1489966,16.04374965,1346.12011835,1378.31316275
1,16.1489966,16.15585405,1365.45753105,1397.7623817
2,16.1489966,16.119181599999997,1351.3428119,1383.6109901
3,16.1489966,16.04434595,1344.5232269499998,1376.7165694999997
4,16.1489966,16.0333144,1345.70986395,1377.8924730999997
5,16.1489966,16.04255705,1348.3127134499998,1380.5045652499998
6,16.1489966,16.042855199999998,1343.2265725999998,1375.4187225499998
7,16.1489966,16.0297366,1346.6493346,1378.82836595

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.369642299999997,11.547945799999999,37.791406949999995,62.70869689999999
1,13.369642299999997,11.547945799999999,37.791406949999995,62.70869689999999
2,13.369642299999997,11.558082899999999,37.7803754,62.708100599999995
3,13.369642299999997,11.522006750000001,37.7595049,62.650855799999995
4,13.369642299999997,11.5151493,37.79498475,62.67977635
5,13.369642299999997,11.506801099999999,37.82062565,62.6967709
6,13.369642299999997,11.558082899999999,37.781568,62.70959135
7,13.369642299999997,11.558082899999999,37.7803754,62.708100599999995


