NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1871598,16.0655146,1391.3029619499998,1423.5556363499998
1,16.1871598,16.09741665,1395.0742613,1427.35883775
2,16.1871598,16.0637257,1390.90701875,1423.15790425
3,16.1871598,16.074160949999996,1396.03340985,1428.2947305999999
4,16.1871598,16.0649183,1392.10617805,1424.3579579999998
5,16.1871598,16.0798258,1394.0852977499999,1426.3522833499999
6,16.1871598,16.0780369,1394.2668711,1426.5320677999998
7,16.1871598,16.089366599999998,1391.9645567999996,1424.24138135

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1489966,16.016916149999997,1346.7858872999998,1378.95180005
1,16.1489966,16.056868249999997,1361.9658963999998,1394.1717612499997
2,16.1489966,16.05209785,1355.0842962499999,1387.2853906999999
3,16.1489966,16.051501549999998,1352.8571157499998,1385.0576139
4,16.1489966,16.05507935,1353.82491065,1386.0289866
5,16.1489966,16.0774406,1350.9409057,1383.1673429
6,16.1489966,16.059551599999995,1357.59591185,1389.80446005
7,16.1489966,16.041364449999996,1354.83742805,1387.0280872499998

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.369642299999997,11.5133604,37.77769205,62.66039659999999
1,13.369642299999997,11.5133604,37.7779902,62.6609929
2,13.369642299999997,11.5133604,37.77739389999999,62.66039659999999
3,13.369642299999997,11.5133604,37.77739389999999,62.66039659999999
4,13.369642299999997,11.5133604,37.77769205,62.66039659999999
5,13.369642299999997,11.5133604,37.7779902,62.6609929
6,13.369642299999997,11.5133604,37.7779902,62.6609929
7,13.369642299999997,11.5133604,37.77828835,62.661291049999996

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.331479099999997,-11.464761949999996,6.739382600000042,-18.056560300000207
1,-13.331479099999997,-11.472811999999998,-4.669625299999801,-29.473916399999666
2,-13.331479099999997,-11.50173255,-1.9546713999999383,-26.78788304999987
3,-13.331479099999997,-11.490701000000001,5.398900200000185,-19.423279900000104
4,-13.331479099999997,-11.503521450000001,0.5035753499999345,-24.33142520000022
5,-13.331479099999997,-11.5109752,5.366401849999853,-19.47605245000011
6,-13.331479099999997,-11.494875099999994,-1.1070309500001017,-25.933385150000163
7,-13.331479099999997,-11.465358249999998,-0.6511596000003408,-25.447996949999784


