NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1800042,16.0708813,1379.5463111499998,1411.7968984999998
1,16.1800042,16.100994449999998,1387.0397151,1419.3207137499999
2,16.1800042,16.08549065,1376.5096534,1408.77514825
3,16.1800042,16.09622405,1377.83493015,1410.1111583999998
4,16.1800042,16.097118499999997,1384.75916575,1417.0362884499998
5,16.1800042,16.05806085,1375.228801,1407.4668660500001
6,16.1800042,16.075651699999998,1380.0653902999998,1412.3210462
7,16.1800042,16.117988999999998,1391.1878760499999,1423.48586925

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.14452435,16.088174,1340.00625445,1372.2389527999999
1,16.14452435,16.0064809,1325.9970804,1358.14808565
2,16.14452435,16.0279477,1334.9874954999998,1367.1596693999998
3,16.14452435,16.05746455,1338.66875355,1370.8707424499999
4,16.14452435,16.032419949999998,1340.7018383999998,1372.8787827
5,16.14452435,16.04017185,1333.1482081499998,1365.33290435
6,16.14452435,16.0613405,1334.8741984999997,1367.0803615
7,16.14452435,16.0517997,1334.30920425,1366.50523015

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.302558549999999,11.493682499999998,46.17419235,70.97043339999999
1,13.302558549999999,11.24770875,44.143492699999996,68.69376
2,13.302558549999999,11.47430275,45.97920224999999,70.75606355
3,13.302558549999999,11.617712899999999,46.352784199999995,71.2733538
4,13.302558549999999,11.529460499999999,45.81849939999999,70.65051844999999
5,13.302558549999999,11.5306531,45.908540699999996,70.74145419999999
6,13.302558549999999,11.64305565,46.27138924999999,71.21730159999998
7,13.302558549999999,11.531547549999999,45.687313399999994,70.52112134999999


