NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3773795,16.3893055,1708.7504225499997,1741.5171075499998
1,16.3773795,16.393777749999998,1706.4937252,1739.26488245
2,16.3773795,16.3779758,1700.9335258499998,1733.6888811499998
3,16.3773795,16.38423695,1703.33244075,1736.0940572
4,16.3773795,16.38423695,1706.4397600499997,1739.2013765
5,16.3773795,16.38542955,1704.6979677499999,1737.4607767999998
6,16.3773795,16.3857277,1701.63000425,1734.3931114499999
7,16.3773795,16.38781475,1705.42724265,1738.19213875

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.347564499999997,16.437307649999997,1686.8557773,1719.64064945
1,16.347564499999997,16.4071945,1672.6557872499998,1705.4102481
2,16.347564499999997,16.39795185,1668.1522315,1700.8977478499999
3,16.347564499999997,16.42597795,1678.9229002499999,1711.6964426999998
4,16.347564499999997,16.47427825,1696.18757415,1729.0094169
5,16.347564499999997,16.404213,1665.8579672499998,1698.60974475
6,16.347564499999997,16.47189305,1679.568395,1712.38785255
7,16.347564499999997,16.441481749999998,1680.2118026999997,1713.0005508

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.34847365,10.970131099999998,40.00010215,64.31840874999999
1,13.34847365,10.9629755,40.16945135,64.48090049999999
2,13.34847365,11.34669455,43.500085,68.19495504999999
3,13.34847365,11.2217697,42.636642599999995,67.20688595
4,13.34847365,11.3094258,43.13425494999999,67.79185625
5,13.34847365,11.26201995,42.405576350000004,67.0163681
6,13.34847365,11.324929599999999,43.46162364999999,68.13472875
7,13.34847365,11.279610799999999,42.550179099999994,67.17826355


