NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3773795,16.38841105,1709.51130135,1742.2770919
1,16.3773795,16.38542955,1702.8145542,1735.5773632499997
2,16.3773795,16.3904981,1713.6391880999997,1746.4070657
3,16.3773795,16.38602585,1708.76711895,1741.53022615
4,16.3773795,16.384535099999997,1699.14522215,1731.9071367499998
5,16.3773795,16.3934796,1708.7250797999998,1741.4959389
6,16.3773795,16.39079625,1710.7006216999998,1743.4684993
7,16.3773795,16.38244805,1708.1499484499998,1740.9094778499998

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.347564499999997,16.412859349999998,1676.16739795,1708.9275236499998
1,16.347564499999997,16.3857277,1665.9205787499998,1698.6535727999997
2,16.347564499999997,16.4071945,1671.4590131499997,1704.2140703
3,16.347564499999997,16.3946722,1674.7121278,1707.4543644999999
4,16.347564499999997,16.4727875,1681.2067292499999,1714.0270812499998
5,16.347564499999997,16.43194095,1685.9365808499997,1718.7160863
6,16.347564499999997,16.4071945,1665.1391276,1697.89358845
7,16.347564499999997,16.417033449999998,1669.4956954,1702.2602933499998

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.34847365,10.939719799999999,40.11101394999999,64.3992074
1,13.34847365,11.01097765,40.41393435,64.77338565
2,13.34847365,10.981460799999999,40.8918688,65.22180325
3,13.34847365,11.360409449999999,43.44552355,68.15440665
4,13.34847365,11.143058100000001,41.13963145,65.63086505
5,13.34847365,11.177345349999998,41.68047555,66.20629455
6,13.34847365,11.288257149999998,43.2585835,67.8953143
7,13.34847365,10.970131099999998,39.998015099999996,64.31632169999999


