NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1615189,16.1024852,1349.7527779499999,1382.0167820499998
1,16.1615189,16.1197779,1357.6301990999998,1389.9114959
2,16.1615189,16.1364743,1354.3922901,1386.6902832999997
3,16.1615189,16.1293187,1359.3642395,1391.6550771
4,16.1615189,16.0839999,1351.5094777499999,1383.7549965499998
5,16.1615189,16.083105449999998,1347.2963201,1379.5409444499999
6,16.1615189,16.0983111,1353.8651609,1386.12528905
7,16.1615189,16.14273545,1362.3120485499996,1394.6163028999997

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.12902055,16.04673115,1299.9656038999997,1332.1413556
1,16.12902055,16.06521645,1305.82514585,1338.0193828499996
2,16.12902055,16.073564649999998,1313.3179535000002,1345.5205386999999
3,16.12902055,16.088174,1306.99150865,1339.2087032
4,16.12902055,16.075055399999997,1301.3400754,1333.5438532
5,16.12902055,16.076248,1318.9577588999998,1351.1630274499998
6,16.12902055,16.0696887,1310.4053261499998,1342.6043335499999
7,16.12902055,16.0613405,1311.8591055499999,1344.0491684499998

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.209535749999999,11.293027550000001,39.743395,64.2459583
1,13.209535749999999,11.323438849999999,40.2001608,64.73283725
2,13.209535749999999,11.32582405,39.87130135,64.40666114999999
3,13.209535749999999,11.21491225,38.294982299999994,62.71943029999999
4,13.209535749999999,11.264107,39.05228329999999,63.525926049999995
5,13.209535749999999,11.272455199999998,39.5990904,64.08108134999999
6,13.209535749999999,11.226838249999998,38.600287900000005,63.03636375
7,13.209535749999999,11.2038807,38.0832958,62.496414099999996


