NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1615189,16.0917518,1353.0667151999996,1385.3199859
1,16.1615189,16.0869814,1350.4158635499998,1382.66436385
2,16.1615189,16.100994449999998,1356.2464849499997,1388.5087001499999
3,16.1615189,16.1352817,1357.3392046999998,1389.6360052999999
4,16.1615189,16.140350249999997,1358.23812695,1390.54029425
5,16.1615189,16.14094655,1354.9790493,1387.2818129
6,16.1615189,16.120374199999997,1356.29538155,1388.5772746499997
7,16.1615189,16.15883555,1359.34843755,1391.6690901499999

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.12902055,16.013636499999997,1300.56339465,1332.7060516999998
1,16.12902055,16.07296835,1312.0532012,1344.25489195
2,16.12902055,16.035699599999997,1302.0842578,1334.2489779499997
3,16.12902055,16.099503699999996,1315.25801555,1347.4865398
4,16.12902055,16.05090525,1306.4864425499998,1338.6663683499999
5,16.12902055,16.01631985,1301.5636879,1333.70873015
6,16.12902055,16.12305755,1326.4195589499998,1358.6716370499998
7,16.12902055,16.101292599999997,1322.9154019999999,1355.14571515

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.209535749999999,11.226838249999998,38.5931323,63.029208149999995
1,13.209535749999999,11.2265401,38.59998975,63.03606559999999
2,13.209535749999999,11.328507400000001,40.19062,64.72866314999999
3,13.209535749999999,11.226838249999998,38.60058605,63.03666189999999
4,13.209535749999999,11.265299599999999,39.2973626,63.77219794999999
5,13.209535749999999,11.272455199999998,39.5889533,64.07094425
6,13.209535749999999,11.283486749999998,39.98012609999999,64.47285045
7,13.209535749999999,11.272455199999998,39.59521445,64.0772054


